ID,Title,Location,Salary,Summary
02f8ee0138ce88a4,4G/5G 이동 통신 Core Network 관련 통신 SW 개발 신입...,무선인터넷 통신장비 제조기업 성남 분당구,,"및 경력 • 업무내용 4G/5G 이동 통신 Core Network 관련 SW 개발 - C/C++ 능숙자, Java 개발 가능 - Linux OS 기반 통신 SW 개발 - DB 관리 및 DB 관련 Application SW..."
677bb425dc2caf7e,"Software Engineering Manager, Server",SendBird 서울,,experience building SaaS-based API * Proficient in Python or Java * Ability to find the optimal solution given the resource...
518298c796a11371,2020 상반기 개발직군,딜리버리히어로코리아 서울 서초구,,면접 전형 이후 합격자에 한해 채용 검진이 실시될 예정입니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터...
fca9829db0fc38d5,VR소프트웨어 개발기업 (주)민트팟,민트팟 성남 분당구,,"[응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB 설계 및 DBMS(MS-SQL, MySQL, ORACLE)에..."
30f19a8d99f57729,2020년 부문별 경력사원 채용(기술혁신),AJ오토파킹시스템즈 서울 문정동,,"학과/관련 경력 보유 시 타학과 지원 가능) -경력: 대리~과장급 -S/W 개발 경력 4년 이상 : Java, JSP, x-x-x-javascript, Spring Framework 경험자 -MySQL/Maria..."
175fdd949e1be255,백엔드 엔지니어 (e-커머스),RIDI Corp 서울,,MSA에 대한 이해도가 있으신 분 RDBMS에 대한 깊은 이해도가 있으신 분 Python/Django 혹은 Java/Spring 개발 경험이 있으신 분 콘텐츠 혹은 커머스 서비스 개발 경험 [지원 시 유의 사항] 이름...
70f5d8f3a3af5050,"소프트웨어 설계/개발 (Java, C, C++, Database) 경력자",태마루 서울 송파구,"연봉 30,000,000원 - 32,000,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 1. 모집분야 소프트웨어 설계/개발(C, C++, Java Swing, Database, Unix/Linux) 2. 모집인원 경력 1명(3년~10년) 3. 근무조건..."
e01db182ae55e799,[피앤피시큐어] 2020년 수시 (연구개발/정보보안기술연구소),피앤피시큐어 성남 분당구,,"0명 JAVA 기반 자사 웹 솔루션 개발 및 유지보수 [자격요건] * JSP & JAVA Application 개발 가능하신 분 * ( Java, JSP, JavaScript, Spring Framework) * JAVA..."
abbdb2d1e58045ec,[TmaxGroup/R&D] R&D 개발 연구원 신입/경력 (병역특례포함...,티맥스소프트 성남 분당구,,"대졸(학사) 이상 / 20년 8월 졸업 예정자 컴퓨터 및 전산관련 전공자, 전자공학 전공자 우대 C 또는 JAVA 프로그래밍 유경험자 ※ 전문연구요원 희망자는 석사 이상 학위 소지자만 가능 (현 전문연구요원 근무자 전직..."
9537c546bbaf4167,2020년 경력사원 수시,현대상선 서울 종로구,,"수립 및운영, 성능관리 (5년 이상) JAVA Application 기반... IIS, Tomcat, 제니퍼,Shell Script JAVA SQL, 스프링, JSP, JAVA Script Oracle 클라우드 Linux, DB..."
ec39684195507c01,전 부문,씨젠 서울 송파구,,이션 개발 [필수요건] Java에 능숙하신 분 Java를 활용하여 PC기반... 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|디자인>건축·공간·CAD·CAM디자인>CAD...
b1522d23697fa0ad,2020 한국투자증권 IT본부 경력직,한국투자증권 2.5 서울 영등포구,,"이상 기술요건 Java, C, Oracle 경험자 우대사항 연금저축 업무 개발 경험자 국내해외매매 결제, 백오피스 업무 개발 경험자 수익증권 수익증권 업무 개발/운영 경력 3년 이상 기술요건 Unix, Java, Oracle..."
c7a6cbee7ca553f4,CUBRID 오픈 소스 프로젝트 개발,큐브리드 서울 강남구,,"있습니다. 테스트 플랫폼은 C/ JAVA/SHELL 코드로 작성되어 있으며... 조사, 연구 및 공유 공통 요건 * 리눅스 환경에서 C/C++/ JAVA를 이용한 개발 경험 * 시스템 소프트웨어에 대한 이해 * 병역필 또는..."
754737df5a6cb6af,본그룹 2020년 경력사원 공개,본아이에프 서울 영등포구,,"API 연동 개발 관리 ㆍ웹 또는 어플, 연동 API 등에 대한 운영 관리 ㆍ각 시스템 OS 운영 관리 ㆍ JAVA 기반 (웹, 어플, API 등) 개발 또는 운영 실무 3년차 이상 또는 그에 준하는 역량 보유자 ㆍMySQL..."
51d9924961038e6c,시스템개발자(개발아키텍트 수준의 기술 엔지니어) 경력 5년 이상자,뉴엣지 서울,,"[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle... 구축 및 유지 가능자 인터넷·IT·통신·모바일·게임>웹프로그래밍> JAVA"
4bb44bc24e48584d,응용프로그램 개발,(주)이지닉스 경기도 용인,"연봉 40,000,000원 - 50,000,000원","1. 주요업무 (1) PC: Delphi, Java, C# 등 Client 및 Server 개발자 (2) Mobile: Android, iOS 개발자 (3) 공통: 당사 솔루션(메신저) 납품 및 개선, 유지보수 업무..."
ed4359af01841c83,Software Engineer,Wish 서울,,"CSS JavaScript / JS Libraries (angular, etc) Python Go (Golang) Java Spark MongoDB RESTful API AWS About you... Software..."
68b57e15581b69c4,시스템/임베디드 관련 프로그래머 신입사원,다윈에어로테크 수원 영통구,"연봉 24,000,000원 - 26,000,000원","이력서에 응시분야, 연락처, 희망연봉 기재 직무/산업 직무별(직종) 응용프로그래머VisualC, VisualC++, VisualBasic, C, C++, MFC, PowerBuilder, Java, .NET, Tuxedo"
203387dc90e4a366,JAVA 웹개발자 중급,게임회사 서울 송파구,,Position : JAVA 웹개발자 중급 ? [ 담당업무 ] - Web... JSP/ JAVA 3년 이상 - Spring 또는 전자정부 2년 이상 - Oracle 2년 이상... 키워드 ] - JSP/ JAVA [ 우대조건...
f222e46f9409bf32,"(주)지트 시스템사업본부 웹개발 정규직 (신입, 경력)",지트 안양 동안구,,수행 ﻿ [자격요건] - Java 환경의 웹 개발 가능자 - DBMS... 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신...
7268328c0d71d81c,Junior Full-Stack Developer,Asiance 서울,,"등의 CMS도 사용. • Python, Node.js, Java, PHP for backend development. • Python, Node.js, Java, PHP 등을 사용하여 백엔드 . • MySQL..."
5da21a35c78f92e8,"JAVA, 벡엔드 외 경력 정규직",비링크헬스케어 성남 분당구,,경기도 성남시 분당구 미금일로 90번길 32 웰파크 521호 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>벡엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷...
0ffcfd659260d958,모의해킹/해킹보안/앱보안 무료교육(초보자 지원가능),한국디지털융합직업전문학교 서울 중랑구,"연봉 26,000,000원","한국디지털융합직업전문학교 | 교육서비스,멀티미디어,정보서비스 | java,서버관리,네트워크관리,웹프로그래머,응용프로그래머,시스템프로그래머,컨텐츠관리,블로그관리,IT·디자인 기타 | 정규직,계약직 | 1년이상 | 월~금..."
24adbd995758e4b2,[KSTEC] RPA 시스템 개발 경력사원,지식시스템 성남 분당구,,12년 [기술요구사항] 1. Java Programming 가능자 2... 응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>.NET|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신...
f12bbdbc315cd21e,사내 인프라 시스템 개발자 ( 사내 계정 및 IT인프라 ITSM 플랫폼...,카카오 4.2 성남 판교역,,"프로세스 개발 및 유지보수 업무 요청, 변경, 처리 등 워크플로우 자동화 지원자격 경력 만 5년 미만 Java 기반 웹 어플리케이션 개발 역량을 보유하신 분 (신입 또는 경력) 원활한 커뮤니케이션 능력 보유자 사내 시스..."
865bfa548ec599bd,서버 아키텍트,한국카카오은행 경기도 성남,,"- Java, Spring 기반의 RESTful API 설계 및 개발 - 어플... 대응 및 문제 해결 . - 대용량 시스템 설계 및 개발 경험 - Java, Spring 기반의 웹 어플리케이션 개발 및 운영 경험 - Linux..."
69bcbac49023acae,2020년 개발자/경영지원,심시스글로벌 서울 서초구,,"부문 및 자격요건 모집구분 담당업무 자격요건 인원 개발자 [담당업무] - JAVA, JavaScript, C/C++, jsp, Python, -JSON... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
2cc19135676e8c90,[KSTEC] 2020년 신입 및 경력 (SW개발자),지식시스템 성남 분당구,,"SAS, R, Python, Java 기반) 2. 기업용 데이터과학... 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java Programming 가능자 3. DB..."
e1f9f052e59f9e7a,경영지원본부 IT 전문사무직(신입/경력),한국기업평가 서울 영등포구,,또는 면제자(남자인 경우) - Java 기반 웹 어플리케이션 설계/개발... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA
f339b9c21de2b277,소프트웨어 개발자,묵호 성남 중원구,,"[응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB 설계 및 DBMS(MS-SQL, MySQL, ORACLE)에..."
07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오 4.2 성남 판교역,,"그래밍과 같은 하나의 분야에 뛰어나신 분을 선호함 키워드 프로그래밍 언어 Python, C/C++, Go, Java, Scala 시스템 HBase, YARN, Spark, Zookeeper SparkStreaming..."
1dcaa5c25767e241,[서랍] (경력) JAVA 개발자,카카오 4.2 성남 판교역,,"처리 자동화 시스템 아키텍처 설계, API 설계 일반적인 JAVA 백엔드 시스템 개발 지원자격 필수 JAVA 3년 이상 우대 JAVA를 이용해 최종 결과물을 만들어본 경험이 있으신 분 Spring Framework..."
95d5d6e06ba03893,"신입,경력 JAVA개발자(정규직)",스크럼아이 서울 송파구,,"지원자격 경력 신입·경력 학력 학력무관 성별 무관 기타 담당업무 신입,경력 JAVA개발자모집(정규직) 커리어 양식 지원 상세모집요강 접수기간/방법... 직종) 웹프로그래머웹프로그래머, JAVA 산업별(업종) 솔루션.ASP.소프..."
3190803dba63c314,동영상 데이터/비즈 플랫폼 서버 개발자,카카오 4.2 성남 판교역,,"동영상 비즈 플랫폼 개발 동영상 광고 서버 개발 동영상 데이터 수집/분석 지원자격 기본 조건 Java 개발 경력 2년 이상 Spring Framework 기반 웹 애플리케이션 개발 경험 MySQL, MongoDB 등의..."
4fcc425197713e7c,"금융권 정보계 프로그램(고객정보,영업직원 실적정보등) 운영, 개발(대리급...",로이스에이치알 서울,,"경험, 고객 정보, 직원 실적, 영업활동 등 개발 경력자 로이스에이치알 JAVA, Oracle DB 외 경력 정규직 채용 모집부문 및 자격요건 담당업... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
37d1f6dbb37f8a38,대용량 분산 스토리지 개발자,카카오 4.2 성남 판교역,,네트워크 프로그래밍에 익숙하신 분 멀티쓰레드 기반의 프로그래밍에 익숙하신 분 개발 경력 5년 미만 우대자격 Java 멀티쓰레드 기반 네트워크 프로그래밍 경험이 있으신 분 (netty도 ok) Python 등의 스크립트 언어...
1b386e57da3b363b,협동로봇 테크니션 및 컨설턴트 양성 과정,한국로봇산업협회 서울 노원구,,반도체>반도체|전자·기계·기술·화학·연구개발>전자·반도체>제품개발|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷...
f96c83c4b64c199f,[KSTEC] 통계/Analytics 경력사원,지식시스템 성남 분당구,,"SAS, R, Python, Java 기반) 2. 기업용 데이터과학... 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java Programming 가능자 3. DB..."
808352f754398ed9,"[티스토리] Server, Frontend 경력 개발자",카카오 4.2 성남 판교역,,"관련 직군 2년 이상 경력 컴퓨터 공학(운영체제, 알고리즘, 자료구조, OOP) 기초 지식 필수 Linux, Java & Spring Framework 기반 웹서비스 개발 경험 MySQL 또는 유사한 관계형 데이터베이스와..."
ef3e57de5f1e2bff,(주)올랜즈 온라인쇼핑몰 프로그래머,올랜즈 성남 분당구,"월급 3,500,000원","(주)올랜즈 | 생활용품 도소매,수출,수입,프렌차이즈 | asp,jsp,php, java,VB,서버관리,네트워크관리,웹프로그래머,응용프로그래머,시스템프로그래머 | 정규직,계약직 | 6개월~1년 | 월~금 | 조일근무 | 월급 3..."
6beb6fae23df21e8,정보기술연구소 자바(JAVA) 연구개발자,온더아이티 성남 분당구,,JAVA) 연구개발자 모집 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 SW개발 sw엔지니어 웹개발 java [담당업무] 자바( JAVA)연구... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임...
1ed58dd0007d91bf,"워드로 문서작성 및 이메일 발송, 웹 관리, IT 제반기술, QA",DK Shin Laboratories 서울 강남구,"시급 10,000원","Laboratories | 대량 데이터베이스 관리 소프트웨어를 제작 판매. | 문서정리,자료조사,엑셀,워드,한글, java,델파이,웹프로그래머,시스템프로그래머,IT·디자인 기타 | 아르바이트 | 1개월~3개월 | 월~금..."
2289db293add2fba,"자바(java,spring) 웹개발 신입사원",리얼아이브이 서울 송파구,,"템플릿 6 (주)리얼아이브이 자바( java,spring) 웹개발 신입사원... 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머..."
3d2a4dc66d0193c0,야놀자트래블 서버플랫폼 개발,야놀자트래블 서울 강남구,,"CodeIgniter) 개발 프레임웍 사용 경험 - Bootstrap 사용 경험 [우대사항] - 웹 Front 개발( java-script, Ajax, CSS) 기술 보유자 - 코드 분석이 뛰어난 분 - 원활한 커뮤니케이션이..."
f3b684cd24d9b2bf,OSS 및 EMS 시스템 SW 개발 3년 이상 경력,무선인터넷 통신장비 제조기업 성남 분당구,,개발자 (필수) [우대요건] 3. Embeded WEB(CGI 기술) 개발 유 경험자 (우대사항) 4. Java Application 개발자 (우대사항) • 접수방법 1. 이력서(사진첨부 / 연락처 및 희망 연봉기재) 2...
4b77bcb752bd097c,안드로이드 신입 정규직,씨엔 성남 분당구,,출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS
2a97fd806d642347,정규직/병역특례전문요원 단말 에이전트 개발자 신입/경력,아라드네트웍스 서울 양재동,,"Android 및 Linux) 개발 [기본사항] - 신입/경력 2년 [자격요건] - C/C++, Java 중 하나 이상의 개발 가능자 [우대사항] - Linux 경험자 - 안드로이드 개발 경험자 - socket..."
d9a8d22b38653d34,[인재풀] Central Development Services,Electronic Arts 서울,,"기능을 바르게 파악하고 품질 향상을 위한 프로세스 및 도구를 제안 및 구현할 수 있는 능력 - C++, C#, Java, Object C 등의 프로그래밍 언어 및 Python, Shell Scripts, Ruby 등 스크립팅..."
8d8caa9ce2b86d80,데이터 분석/엔지니어 모집,카카오커머스 성남 삼평동,,"원자격 커머스 데이터 파이프라인 설계/구축 및 분석 - 데이터 엔지니어 경력 3년 이상 - 프로그램 개발( Java, Scala, Python 등) 기술을 보유하신 분 - 대용량 데이터에 대한 실시간/배치 서비스 개발..."
1cdf500b5b99d537,"2020년도 쿠팡 경력 개발자 공개채용 (Java, Spring, Bac...",Coupang 3.1 서울,,"분산 환경 시스템을 구현합니다. • Java, AWS, Docker등을 사용하게 됩니다. 자격 요건: • Java 개발 경험 4년 이상인 분 • 단단한 컴퓨터 공학 기본 지식 • Java 언어에 대한 이해가 높으신 분..."
c8d5db63b50f67ea,"JAVA, C# 경력 정규직, 계약직, 프리랜서",디세이코리아 서울 송파구,"연봉 40,000,000원 - 50,000,000원","(주)디세이코리아 JAVA, C# 경력 정규직, 계약직, 프리랜서 채용 모집... 사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#"
8d0b099c4cccdadf,[KSTEC] 최적화 컨설턴트 신입 및 경력사원,지식시스템 성남 분당구,,선물 지급 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바일...
20d40ee61adffeca,챗봇 플랫폼 개발자,카카오 4.2 성남 판교역,,"챗봇에 대한 관심과 열정이 남다르신(실) 분 새로운 기술과 서비스에 대한 두려움이 없으신 분 서버 개발 Java, Scala, Kotlin 등의 JVM 기반 언어 및 Python을 이용해서 실서비스 개발 및 운영해보신 분..."
be6c1f03fa566f8e,추천 시스템 연구/개발,카카오 4.2 성남 판교역,,"Filtering, Matrix Factorization 프로그래밍 언어 Python, C/C++, Go, Java, Scala, Matlab, R 관련 서비스 미디어다음, 브런치, 카카오TV, 1Boon, 카카오페이..."
5bf71081ae5e6736,(기술기획) (인사/경영지원) 사내시스템 개발자,카카오뱅크 성남 삼평동,,"있으신 분 · Backend : 다양한 프로그래밍 언어를 사용하여 개발/운영 경험이 있으신 분 (단, Java, Python 중 1개의 언어는 필수) · SQL, NoSQL 기반 개발/운영 경험이 있으신 분 · 관련..."
2605fae66c9021b1,업무지원 시스템 개발자,카카오 4.2 성남 판교역,,및 운영 카카오의 업무 플랫폼 개발 및 운영 업무 편의를 위한 다양한 시스템 개발 및 운영 지원자격 Java 기반 웹 어플리케이션 개발 역량을 보유하신 분 (필수) 사내정보시스템에 관심이 있는 분 개발 경력 만 5년...
903276f878bf925e,2020년 기술연구그룹 공채,이노뎁 서울 구로구,,"전공자 SW개발 경력(C/C++, Java,Web 개발 경력 개발 프로젝트... 경력(2년 이상) -학력사항: 전문대졸(2년)이상, 관련 학과 전공자 - Java, C++(STL) -Database, Network 프로그램 사용..."
55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동,,"i.e Python, Ruby, Java, .Net etc... testing - Test environment management - JAVA or Python - Intermediate knowledge..."
871cd02d4988b22a,카드심사시스템 전산개발-Credit Card Application Dev...,CITI 3.9 서울,,"자격요건 <필수사항> 카드/금융 업무 관련 전산개발 경력 3년 이상 Linux 및 웹 환경 개발 경험 JAVA, Oracle DB 사용 경험 <우대사항> 카드 심사 시스템 개발 경험 TCP/IP 통신 개발 경험 영어..."
1d7c5270578d75a8,[경력직 기간제] SC제일은행 디지털플랫폼팀 직원,한국스탠다드차타드은행 서울 종로구,,등학교 졸업 이상의 학력 보유자 -Html5/css3/jquery/javascript/JSP 스킬 보유자 - Java Server 프로그램 개발 스킬 보유자 -관리자 WEB 개발/운영 유경험자 -화면 개발 관련 업무 3년 이상...
8172bb7ca5f7e9d4,경력직원[전산직],한국금융투자협회 서울 영등포구,,및 운영 경력 5년 이상 9년 미만 Java 기반 개발 프로젝트 PL 또는... 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>데이터베이스...
f8dcba016a576fdc,"[하남시퀵서비스]시간,장소 자율근무 초보자바로근무하도록 알려드림 퀵기사",기블리퀵서비스 경기도 하남,"일당 300,000원","기블리퀵서비스 | 운송/이사/배달 | 배달,원동기배달,일반배달,배송,배달 | 아르바이트,정규직 | 1년이상 | 월~일 | 조일근무 | 일급 300,000 | 20 ~ 60 | 2020-04-09"
55619ebe6f7a603e,[LSK Global PS] BNS사업부 CSO팀 CRA/MW/Stati...,엘에스케이글로벌파마서비스 서울 중구,,"컴퓨터 언어 능숙자 (VB,C#, JAVA 등) [LSK Global PS... 능숙자 (SAS/R/SPSS 등) - 컴퓨터 언어 능숙자 (VB,C#, JAVA 등) - 임상시험 설계 및 통계관련 컨설팅 - 표본수 산정 - 무작위..."
013599421cd05397,[온라인공채] ZUM 신규MTS 서비스 서버 개발 (경력),미래에셋제5호기업인수목적 서울 서초구,,MTS 서비스 개발 자격조건 - Java 및 Spring framework... 가산점을 부여하고 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>UNIX·LINUX...
c75480a8fb209499,"솔루션엔지니어, 서버엔지니어, 네트워크엔지니어",이지서티 서울 구로구,,제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Unix|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux...
0bee4e2e1acd6cc7,(기술기획) 기술기획 개발자,카카오뱅크 성남 삼평동,,"있는 분 -· Backend : 다양한 프로그래밍 언어를 사용하여 개발/운영 경험이 있는 분 (단, Java, Python 중 1개의 언어는 필수) - Frontend : SPA(Vue.js, React, Angular..."
421623032a9d5714,HW/SW 분야에 직무 교육 전문 강사,에이치에스글로벌 서울 강남구,,습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바일...
2615f45e6f912c05,"Customer Solutions Engineer, Global Clie...",Google 4.3 서울,,"coding in a general purpose programming language (e.g., Java, C/C++, Python). Preferred qualifications: Experience..."
c9ab0043cbc3aca2,"JAVA, MySQL 외 신입/경력 정규직",아톰앤비트 서울 서초구,,및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일·게임>네트워크·서버...
6a49ea76da8d2265,"서버개발자(주니어, 시니어)",넥스트매치 서울 서초구,,"서버개발자(주니어, 시니어) - Ruby on Rails 개발자 - PHP/CodeIgniter 개발자 - Java Spring 개발자 - AWS 서비스 운영 경험자 - MySQL, Postgre, Redis 경험자..."
342b94ca21496cce,윈도우 응용소프트웨어 개발외 각 부문,씨케이다 서울 금천구,,"전공 : 컴퓨터 공학 관련학과 필수요건 - ASP,JSP,PHP, Java,MySQL,Javascript 개발가능자 - 소프트웨어공학 실무 우대... 통신·모바일·게임>웹프로그래머> JAVA|마케팅·광고·홍보·조사>마케팅>해외마케팅"
c7aa4a77752ce41a,신규 모바일 SLG 서버프로그래머,Nexon 성남 분당구,,하신 분 - 데이터베이스 개발 및 운영 경험이 풍부하신 분 - 커뮤니케이션이 원활하신 분 우대사항 - JAVA & Spring Framework 환경에서의 개발이 능숙한 분 - 리눅스 환경에서 서비스 운영 경험이 있으...
950367c9910738e4,웹프로그래머 (FrontEnd) 기업부설연구소 연구원 #python #j...,넥스텝코리아 서울 용산구,"연봉 30,000,000원 - 32,000,000원","연락처, 희망연봉 기재 직무/산업 직무별(직종) 콘텐츠.사이트운영디버깅 웹프로그래머웹프로그래머, ASP, JSP, JAVA, Servlet, CORBA, PHP, CGI, XML 산업별(업종) 포털.컨텐츠.커뮤니티 포털"
fa839fed02943ef7,"Technical Specialist, Professional Servi...",Google 4.3 서울,,"one or more object-oriented programming language (e.g., Java, Python, etc.). Experience in mobile and web development best..."
779e911056cbd9e6,[온라인공채] ZUM 데이터 엔지니어(경력),미래에셋제5호기업인수목적 서울 서초구,,"석에 기반한 의사결정 및 협업부서 업무 지원 자격조건 - Python, Java, Shell 등에 대해 능숙하게 다룰 수 있는 언어 1개 이상 보유자... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
efe24ec6355472ae,모빌리티 DevOps 엔지니어 영입,카카오모빌리티 성남 삼평동,,및 운영 경험자 -SRE(site reliability engineers) 경험자 -Python 또는 java 프로젝트 개발 경험자 O명 근무조건 - 근무형태 : 회사내규에 따름 - 근무지역 : 경기 성남시/분당구...
67b4b45ba3a82fd6,인공지능 대표기업 솔트룩스 각 부문 신입 및 경력사원,솔트룩스 서울 강남구,,"신휴가, 프로젝트 휴가 지원 * 동호회 지원 모집구분 ※ SC사업본부 JAVA 웹 개발자(과/차장), 0명 [담당업무 및 자격요건] * 경력 7년이... 및 개발 분야 [우대사항] * JAVA 사용 경험자 * 영어 능통자 우대..."
993371efaf96f543,Professional Services Consultant,Adobe 서울,,work experience in a technical consulting role Solid knowledge of Java/OOP Understanding of internet application architecture...
622c4d3998ac35c9,카카오의 동영상 서비스 함께 만드실 모바일앱 개발자,카카오 4.2 성남 판교역,,라이브 방송을 위한 송출 모듈을 개발합니다. 지원자격 #지원조건 안드로이드 개발 경력 2년 이상 Java/Kotlin 기반의 앱 개발 경험이 있으신 분 #우대조건 Android multimedia framework...
7f9954e4382f47b0,프론트엔드 개발자,우리사이 서울 성수동2가,,Cordova 및 기타 하이브리드앱 개발 경험 - Web Application 설계 및 개발 경험 - Java Spring 개발 경험 - 애자일한 근무환경으로 디자이너와 원활한 코웍우대사항 <근무환경> 장소 : 성수 종합...
4191107c936287b6,[스마트공장 청년체험단] (주)고려소프트웨어 신입/경력 웹(프론트엔드)...,고려소프트웨어 서울 송파구,,"[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle, MySQL 등 DBMS 설계 및 운영 가능자 - 웹, DB서버 구축 및..."
ec4076d2083779a6,빅데이터 분석/AI 솔루션 개발자,이씨마이너 서울 강남구,"연봉 30,000,000원 - 35,000,000원",2차 면접 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바일...
3a42463107edb64c,BI솔루션 PM / PL / 개발직,비아이매트릭스 서울 강남구,,"리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, JSP, JAVA 서버.보안.네트워크.DB데이터베이스 HTML코딩.퍼블리셔자바스크립트 산업별(업종) 솔루션.ASP.소프트웨어..."
5e96db474308ce3c,[함상취업박람회] 개발자,에이치씨엔씨 성남 분당구,,"자격증 우대 -공공기관 개발 경험자, 공통모듈 개발 가능자 우대 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>Android"
f30f7447ccfb132a,자바 웹프로그램 운영/개발 경력자 (쌍용건설 정보시스템),유인시스 서울 송파구,,"지원자격 경력 경력 학력 대학졸업(2,3년) 성별 무관 기타 담당업무 자바 웹프로그램 운영/개발 경력자 채용 (쌍용건설 정보시스템) 커리어 양식 지원 상세모집요강 접수기간/방법 시작일 2020.3.19 (목) 마감일..."
7aa377b22010753c,웹 개발 담당자,윕스 서울 마포구,,"JAVA, jsp, JQuery, PostgresSql 자격요건 - 학력: 학사이상 - 전공: 컴퓨터공학 또는 관련 학과 - 경력: 신입 - 기타 자격요건: 1) 웹 개발에 관심이 많은자 2) JAVA/jsp..."
